 ; ;"--";"11/3/1";"";"";"";"";"Auto"
 ; ;"--";"11/3/2";"";"";"";"";"Auto"
 ; ;"--";"11/3/3";"";"";"";"";"Auto"
 ; ;"--";"11/3/4";"";"";"";"";"Auto"
 ; ;"--";"11/3/5";"";"";"";"";"Auto"
 ; ;"--";"11/3/6";"";"";"";"";"Auto"
 ; ;"--";"11/3/7";"";"";"";"";"Auto"
 ; ;"--";"11/3/8";"";"";"";"";"Auto"
 ; ;"--";"11/3/9";"";"";"";"";"Auto"
 ; ;"-----";"11/3/10";"";"";"";"";"Auto"
 ; ;"11070_Flexrum (NdTk.M) > T/F";"11/3/11";"";"";"";"DPST-1-1";"Auto"
 ; ;"11070_Flexrum (NdTk.M) > Status T/F";"11/3/12";"";"";"";"DPST-1-1";"Auto"
 ; ;"11070_Flexrum (NdTk.M) > Dim";"11/3/13";"";"";"";"DPST-3-7";"Auto"
 ; ;"11070_Flexrum (NdTk.M) > Värde";"11/3/14";"";"";"";"DPST-5-1";"Auto"
 ; ;"11070_Flexrum (NdTk.M) > Status Värde";"11/3/15";"";"";"";"DPST-5-1";"Auto"
 ; ;"11070_Flexrum (NdTk.M) > Närvaro";"11/3/16";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/17";"";"";"";"";"Auto"
 ; ;"--";"11/3/18";"";"";"";"";"Auto"
 ; ;"--";"11/3/19";"";"";"";"";"Auto"
 ; ;"-----";"11/3/20";"";"";"";"";"Auto"
 ; ;"11071_Flex Loge (NdTk.M) > T/F";"11/3/21";"";"";"";"DPST-1-1";"Auto"
 ; ;"11071_Flex Loge (NdTk.M) > Status T/F";"11/3/22";"";"";"";"DPST-1-1";"Auto"
 ; ;"11071_Flex Loge (NdTk.M) > Dim";"11/3/23";"";"";"";"DPST-3-7";"Auto"
 ; ;"11071_Flex Loge (NdTk.M) > Värde";"11/3/24";"";"";"";"DPST-5-1";"Auto"
 ; ;"11071_Flex Loge (NdTk.M) > Status Värde";"11/3/25";"";"";"";"DPST-5-1";"Auto"
 ; ;"11071_Flex Loge (NdTk.M) > Närvaro";"11/3/26";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/27";"";"";"";"";"Auto"
 ; ;"--";"11/3/28";"";"";"";"";"Auto"
 ; ;"--";"11/3/29";"";"";"";"";"Auto"
 ; ;"-----";"11/3/30";"";"";"";"";"Auto"
 ; ;"11073_Flex Loge (NdTk.M) > T/F";"11/3/31";"";"";"";"DPST-1-1";"Auto"
 ; ;"11073_Flex Loge (NdTk.M) > Status T/F";"11/3/32";"";"";"";"DPST-1-1";"Auto"
 ; ;"11073_Flex Loge (NdTk.M) > Dim";"11/3/33";"";"";"";"DPST-3-7";"Auto"
 ; ;"11073_Flex Loge (NdTk.M) > Värde";"11/3/34";"";"";"";"DPST-5-1";"Auto"
 ; ;"11073_Flex Loge (NdTk.M) > Status Värde";"11/3/35";"";"";"";"DPST-5-1";"Auto"
 ; ;"11073_Flex Loge (NdTk.M) > Närvaro";"11/3/36";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/37";"";"";"";"";"Auto"
 ; ;"--";"11/3/38";"";"";"";"";"Auto"
 ; ;"--";"11/3/39";"";"";"";"";"Auto"
 ; ;"-----";"11/3/40";"";"";"";"";"Auto"
 ; ;"11062_Pentry (NdTk.M) > T/F";"11/3/41";"";"";"";"DPST-1-1";"Auto"
 ; ;"11062_Pentry (NdTk.M) > Status T/F";"11/3/42";"";"";"";"DPST-1-1";"Auto"
 ; ;"11062_Pentry (NdTk.M) > Dim";"11/3/43";"";"";"";"DPST-3-7";"Auto"
 ; ;"11062_Pentry (NdTk.M) > Värde";"11/3/44";"";"";"";"DPST-5-1";"Auto"
 ; ;"11062_Pentry (NdTk.M) > Status Värde";"11/3/45";"";"";"";"DPST-5-1";"Auto"
 ; ;"11062_Pentry (NdTk.M) > Närvaro";"11/3/46";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/47";"";"";"";"";"Auto"
 ; ;"--";"11/3/48";"";"";"";"";"Auto"
 ; ;"--";"11/3/49";"";"";"";"";"Auto"
 ; ;"-----";"11/3/50";"";"";"";"";"Auto"
 ; ;"11065_Tyst Rum (NdTk.M) > T/F";"11/3/51";"";"";"";"DPST-1-1";"Auto"
 ; ;"11065_Tyst Rum (NdTk.M) > Status T/F";"11/3/52";"";"";"";"DPST-1-1";"Auto"
 ; ;"11065_Tyst Rum (NdTk.M) > Dim";"11/3/53";"";"";"";"DPST-3-7";"Auto"
 ; ;"11065_Tyst Rum (NdTk.M) > Värde";"11/3/54";"";"";"";"DPST-5-1";"Auto"
 ; ;"11065_Tyst Rum (NdTk.M) > Status Värde";"11/3/55";"";"";"";"DPST-5-1";"Auto"
 ; ;"11065_Tyst Rum (NdTk.M) > Närvaro";"11/3/56";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/57";"";"";"";"";"Auto"
 ; ;"--";"11/3/58";"";"";"";"";"Auto"
 ; ;"--";"11/3/59";"";"";"";"";"Auto"
 ; ;"-----";"11/3/60";"";"";"";"";"Auto"
 ; ;"11066_Grupprum (NdTk.M) > T/F";"11/3/61";"";"";"";"DPST-1-1";"Auto"
 ; ;"11066_Grupprum (NdTk.M) > Status T/F";"11/3/62";"";"";"";"DPST-1-1";"Auto"
 ; ;"11066_Grupprum (NdTk.M) > Dim";"11/3/63";"";"";"";"DPST-3-7";"Auto"
 ; ;"11066_Grupprum (NdTk.M) > Värde";"11/3/64";"";"";"";"DPST-5-1";"Auto"
 ; ;"11066_Grupprum (NdTk.M) > Status Värde";"11/3/65";"";"";"";"DPST-5-1";"Auto"
 ; ;"11066_Grupprum (NdTk.M) > Närvaro";"11/3/66";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/67";"";"";"";"";"Auto"
 ; ;"--";"11/3/68";"";"";"";"";"Auto"
 ; ;"--";"11/3/69";"";"";"";"";"Auto"
 ; ;"-----";"11/3/70";"";"";"";"";"Auto"
 ; ;"11067_Grupprum (NdTk.M) > T/F";"11/3/71";"";"";"";"DPST-1-1";"Auto"
 ; ;"11067_Grupprum (NdTk.M) > Status T/F";"11/3/72";"";"";"";"DPST-1-1";"Auto"
 ; ;"11067_Grupprum (NdTk.M) > Dim";"11/3/73";"";"";"";"DPST-3-7";"Auto"
 ; ;"11067_Grupprum (NdTk.M) > Värde";"11/3/74";"";"";"";"DPST-5-1";"Auto"
 ; ;"11067_Grupprum (NdTk.M) > Status Värde";"11/3/75";"";"";"";"DPST-5-1";"Auto"
 ; ;"11067_Grupprum (NdTk.M) > Närvaro";"11/3/76";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/77";"";"";"";"";"Auto"
 ; ;"--";"11/3/78";"";"";"";"";"Auto"
 ; ;"--";"11/3/79";"";"";"";"";"Auto"
 ; ;"-----";"11/3/80";"";"";"";"";"Auto"
 ; ;"11068_Frd (NdTk.M) > T/F";"11/3/81";"";"";"";"DPST-1-1";"Auto"
 ; ;"11068_Frd (NdTk.M) > Status T/F";"11/3/82";"";"";"";"DPST-1-1";"Auto"
 ; ;"11068_Frd (NdTk.M) > Dim";"11/3/83";"";"";"";"DPST-3-7";"Auto"
 ; ;"11068_Frd (NdTk.M) > Värde";"11/3/84";"";"";"";"DPST-5-1";"Auto"
 ; ;"11068_Frd (NdTk.M) > Status Värde";"11/3/85";"";"";"";"DPST-5-1";"Auto"
 ; ;"11068_Frd (NdTk.M) > Närvaro";"11/3/86";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/87";"";"";"";"";"Auto"
 ; ;"--";"11/3/88";"";"";"";"";"Auto"
 ; ;"--";"11/3/89";"";"";"";"";"Auto"
 ; ;"-----";"11/3/90";"";"";"";"";"Auto"
 ; ;"11004_Internflex Media (NdTk.M) > T/F";"11/3/91";"";"";"";"DPST-1-1";"Auto"
 ; ;"11004_Internflex Media (NdTk.M) > Status T/F";"11/3/92";"";"";"";"DPST-1-1";"Auto"
 ; ;"11004_Internflex Media (NdTk.M) > Dim";"11/3/93";"";"";"";"DPST-3-7";"Auto"
 ; ;"11004_Internflex Media (NdTk.M) > Värde";"11/3/94";"";"";"";"DPST-5-1";"Auto"
 ; ;"11004_Internflex Media (NdTk.M) > Status Värde";"11/3/95";"";"";"";"DPST-5-1";"Auto"
 ; ;"11004_Internflex Media (NdTk.M) > Närvaro";"11/3/96";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/97";"";"";"";"";"Auto"
 ; ;"--";"11/3/98";"";"";"";"";"Auto"
 ; ;"--";"11/3/99";"";"";"";"";"Auto"
 ; ;"-----";"11/3/100";"";"";"";"";"Auto"
 ; ;"11005_Internflex Media (NdTk.M) > T/F";"11/3/101";"";"";"";"DPST-1-1";"Auto"
 ; ;"11005_Internflex Media (NdTk.M) > Status T/F";"11/3/102";"";"";"";"DPST-1-1";"Auto"
 ; ;"11005_Internflex Media (NdTk.M) > Dim";"11/3/103";"";"";"";"DPST-3-7";"Auto"
 ; ;"11005_Internflex Media (NdTk.M) > Värde";"11/3/104";"";"";"";"DPST-5-1";"Auto"
 ; ;"11005_Internflex Media (NdTk.M) > Status Värde";"11/3/105";"";"";"";"DPST-5-1";"Auto"
 ; ;"11005_Internflex Media (NdTk.M) > Närvaro";"11/3/106";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/107";"";"";"";"";"Auto"
 ; ;"--";"11/3/108";"";"";"";"";"Auto"
 ; ;"--";"11/3/109";"";"";"";"";"Auto"
 ; ;"-----";"11/3/110";"";"";"";"";"Auto"
 ; ;"11006_Flexrum (NdTk.M) > T/F";"11/3/111";"";"";"";"DPST-1-1";"Auto"
 ; ;"11006_Flexrum (NdTk.M) > Status T/F";"11/3/112";"";"";"";"DPST-1-1";"Auto"
 ; ;"11006_Flexrum (NdTk.M) > Dim";"11/3/113";"";"";"";"DPST-3-7";"Auto"
 ; ;"11006_Flexrum (NdTk.M) > Värde";"11/3/114";"";"";"";"DPST-5-1";"Auto"
 ; ;"11006_Flexrum (NdTk.M) > Status Värde";"11/3/115";"";"";"";"DPST-5-1";"Auto"
 ; ;"11006_Flexrum (NdTk.M) > Närvaro";"11/3/116";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/117";"";"";"";"";"Auto"
 ; ;"--";"11/3/118";"";"";"";"";"Auto"
 ; ;"--";"11/3/119";"";"";"";"";"Auto"
 ; ;"-----";"11/3/120";"";"";"";"";"Auto"
 ; ;"11007_Flexrum (NdTk.M) > T/F";"11/3/121";"";"";"";"DPST-1-1";"Auto"
 ; ;"11007_Flexrum (NdTk.M) > Status T/F";"11/3/122";"";"";"";"DPST-1-1";"Auto"
 ; ;"11007_Flexrum (NdTk.M) > Dim";"11/3/123";"";"";"";"DPST-3-7";"Auto"
 ; ;"11007_Flexrum (NdTk.M) > Värde";"11/3/124";"";"";"";"DPST-5-1";"Auto"
 ; ;"11007_Flexrum (NdTk.M) > Status Värde";"11/3/125";"";"";"";"DPST-5-1";"Auto"
 ; ;"11007_Flexrum (NdTk.M) > Närvaro";"11/3/126";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/127";"";"";"";"";"Auto"
 ; ;"--";"11/3/128";"";"";"";"";"Auto"
 ; ;"--";"11/3/129";"";"";"";"";"Auto"
 ; ;"-----";"11/3/130";"";"";"";"";"Auto"
 ; ;"11009_Flexrum (NdTk.M) > T/F";"11/3/131";"";"";"";"DPST-1-1";"Auto"
 ; ;"11009_Flexrum (NdTk.M) > Status T/F";"11/3/132";"";"";"";"DPST-1-1";"Auto"
 ; ;"11009_Flexrum (NdTk.M) > Dim";"11/3/133";"";"";"";"DPST-3-7";"Auto"
 ; ;"11009_Flexrum (NdTk.M) > Värde";"11/3/134";"";"";"";"DPST-5-1";"Auto"
 ; ;"11009_Flexrum (NdTk.M) > Status Värde";"11/3/135";"";"";"";"DPST-5-1";"Auto"
 ; ;"11009_Flexrum (NdTk.M) > Närvaro";"11/3/136";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/137";"";"";"";"";"Auto"
 ; ;"--";"11/3/138";"";"";"";"";"Auto"
 ; ;"--";"11/3/139";"";"";"";"";"Auto"
 ; ;"-----";"11/3/140";"";"";"";"";"Auto"
 ; ;"11010_Flex Dans (NdTk.M) > T/F";"11/3/141";"";"";"";"DPST-1-1";"Auto"
 ; ;"11010_Flex Dans (NdTk.M) > Status T/F";"11/3/142";"";"";"";"DPST-1-1";"Auto"
 ; ;"11010_Flex Dans (NdTk.M) > Dim";"11/3/143";"";"";"";"DPST-3-7";"Auto"
 ; ;"11010_Flex Dans (NdTk.M) > Värde";"11/3/144";"";"";"";"DPST-5-1";"Auto"
 ; ;"11010_Flex Dans (NdTk.M) > Status Värde";"11/3/145";"";"";"";"DPST-5-1";"Auto"
 ; ;"11010_Flex Dans (NdTk.M) > Närvaro";"11/3/146";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/147";"";"";"";"";"Auto"
 ; ;"--";"11/3/148";"";"";"";"";"Auto"
 ; ;"--";"11/3/149";"";"";"";"";"Auto"
 ; ;"-----";"11/3/150";"";"";"";"";"Auto"
 ; ;"11031_Internflex Teater (NdTk.M) > T/F";"11/3/151";"";"";"";"DPST-1-1";"Auto"
 ; ;"11031_Internflex Teater (NdTk.M) > Status T/F";"11/3/152";"";"";"";"DPST-1-1";"Auto"
 ; ;"11031_Internflex Teater (NdTk.M) > Dim";"11/3/153";"";"";"";"DPST-3-7";"Auto"
 ; ;"11031_Internflex Teater (NdTk.M) > Värde";"11/3/154";"";"";"";"DPST-5-1";"Auto"
 ; ;"11031_Internflex Teater (NdTk.M) > Status Värde";"11/3/155";"";"";"";"DPST-5-1";"Auto"
 ; ;"11031_Internflex Teater (NdTk.M) > Närvaro";"11/3/156";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/157";"";"";"";"";"Auto"
 ; ;"--";"11/3/158";"";"";"";"";"Auto"
 ; ;"--";"11/3/159";"";"";"";"";"Auto"
 ; ;"-----";"11/3/160";"";"";"";"";"Auto"
 ; ;"11032_DV Dagrum (NdTk.M) > T/F";"11/3/161";"";"";"";"DPST-1-1";"Auto"
 ; ;"11032_DV Dagrum (NdTk.M) > Status T/F";"11/3/162";"";"";"";"DPST-1-1";"Auto"
 ; ;"11032_DV Dagrum (NdTk.M) > Dim";"11/3/163";"";"";"";"DPST-3-7";"Auto"
 ; ;"11032_DV Dagrum (NdTk.M) > Värde";"11/3/164";"";"";"";"DPST-5-1";"Auto"
 ; ;"11032_DV Dagrum (NdTk.M) > Status Värde";"11/3/165";"";"";"";"DPST-5-1";"Auto"
 ; ;"11032_DV Dagrum (NdTk.M) > Närvaro";"11/3/166";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/167";"";"";"";"";"Auto"
 ; ;"--";"11/3/168";"";"";"";"";"Auto"
 ; ;"--";"11/3/169";"";"";"";"";"Auto"
 ; ;"-----";"11/3/170";"";"";"";"";"Auto"
 ; ;"11051_Flex Kök (NdTk.M) > T/F";"11/3/171";"";"";"";"DPST-1-1";"Auto"
 ; ;"11051_Flex Kök (NdTk.M) > Status T/F";"11/3/172";"";"";"";"DPST-1-1";"Auto"
 ; ;"11051_Flex Kök (NdTk.M) > Dim";"11/3/173";"";"";"";"DPST-3-7";"Auto"
 ; ;"11051_Flex Kök (NdTk.M) > Värde";"11/3/174";"";"";"";"DPST-5-1";"Auto"
 ; ;"11051_Flex Kök (NdTk.M) > Status Värde";"11/3/175";"";"";"";"DPST-5-1";"Auto"
 ; ;"11051_Flex Kök (NdTk.M) > Närvaro";"11/3/176";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/3/177";"";"";"";"";"Auto"
 ; ;"--";"11/3/178";"";"";"";"";"Auto"
 ; ;"--";"11/3/179";"";"";"";"";"Auto"
"Belysning Plan 12"; ; ;"12/-/-";"";"";"";"";"Auto"
 ;"Ljusgård Plan 12"; ;"12/0/-";"";"";"";"";"Auto"
 ; ;"--";"12/0/0";"";"";"";"";"Auto"
 ; ;"--";"12/0/1";"";"";"";"";"Auto"
 ; ;"--";"12/0/2";"";"";"";"";"Auto"
 ; ;"--";"12/0/3";"";"";"";"";"Auto"
 ; ;"--";"12/0/4";"";"";"";"";"Auto"
 ; ;"--";"12/0/5";"";"";"";"";"Auto"
 ; ;"--";"12/0/6";"";"";"";"";"Auto"
 ; ;"--";"12/0/7";"";"";"";"";"Auto"
 ; ;"--";"12/0/8";"";"";"";"";"Auto"
 ; ;"--";"12/0/9";"";"";"";"";"Auto"
 ; ;"-----";"12/0/10";"";"";"";"";"Auto"
 ; ;"10002_Ljusgård_L17 (InTiTk.ScK) > T/F";"12/0/11";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Ljusgård_L17 (InTiTk.ScK) > Status T/F";"12/0/12";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Ljusgård_L17 (InTiTk.ScK) > Dim";"12/0/13";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Ljusgård_L17 (InTiTk.ScK) > Värde";"12/0/14";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Ljusgård_L17 (InTiTk.ScK) > Status Värde";"12/0/15";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/0/16";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/0/17";"";"";"";"";"Auto"
 ; ;"--";"12/0/18";"";"";"";"";"Auto"
 ; ;"--";"12/0/19";"";"";"";"";"Auto"
 ; ;"-----";"12/0/20";"";"";"";"";"Auto"
 ; ;"10002_Spång 4_L22 (InTiTk.ScK) > T/F";"12/0/21";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 4_L22 (InTiTk.ScK) > Status T/F";"12/0/22";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 4_L22 (InTiTk.ScK) > Dim";"12/0/23";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Spång 4_L22 (InTiTk.ScK) > Värde";"12/0/24";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Spång 4_L22 (InTiTk.ScK) > Status Värde";"12/0/25";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/0/26";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/0/27";"";"";"";"";"Auto"
 ; ;"--";"12/0/28";"";"";"";"";"Auto"
 ; ;"--";"12/0/29";"";"";"";"";"Auto"
 ; ;"-----";"12/0/30";"";"";"";"";"Auto"
 ; ;"12070_Galleri_del 1_L2 (InTiTk.ScK) > T/F";"12/0/31";"";"";"";"DPST-1-1";"Auto"
 ; ;"12070_Galleri_del 1_L2 (InTiTk.ScK) > Status T/F";"12/0/32";"";"";"";"DPST-1-1";"Auto"
 ; ;"12070_Galleri_del 1_L2 (InTiTk.ScK) > Dim";"12/0/33";"";"";"";"DPST-3-7";"Auto"
 ; ;"12070_Galleri_del 1_L2 (InTiTk.ScK) > Värde";"12/0/34";"";"";"";"DPST-5-1";"Auto"
 ; ;"12070_Galleri_del 1_L2 (InTiTk.ScK) > Status Värde";"12/0/35";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/0/36";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/0/37";"";"";"";"";"Auto"
 ; ;"--";"12/0/38";"";"";"";"";"Auto"
 ; ;"--";"12/0/39";"";"";"";"";"Auto"
 ; ;"-----";"12/0/40";"";"";"";"";"Auto"
 ; ;"12070_Galleri_del 2_L2 (InTiTk.ScK) > T/F";"12/0/41";"";"";"";"DPST-1-1";"Auto"
 ; ;"12070_Galleri_del 2_L2 (InTiTk.ScK) > Status T/F";"12/0/42";"";"";"";"DPST-1-1";"Auto"
 ; ;"12070_Galleri_del 2_L2 (InTiTk.ScK) > Dim";"12/0/43";"";"";"";"DPST-3-7";"Auto"
 ; ;"12070_Galleri_del 2_L2 (InTiTk.ScK) > Värde";"12/0/44";"";"";"";"DPST-5-1";"Auto"
 ; ;"12070_Galleri_del 2_L2 (InTiTk.ScK) > Status Värde";"12/0/45";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/0/46";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/0/47";"";"";"";"";"Auto"
 ; ;"--";"12/0/48";"";"";"";"";"Auto"
 ; ;"--";"12/0/49";"";"";"";"";"Auto"
 ; ;"-----";"12/0/50";"";"";"";"";"Auto"
 ; ;"12072_Korridor_L2 (InTiTk.ScK) > T/F";"12/0/51";"";"";"";"DPST-1-1";"Auto"
 ; ;"12072_Korridor_L2 (InTiTk.ScK) > Status T/F";"12/0/52";"";"";"";"DPST-1-1";"Auto"
 ; ;"12072_Korridor_L2 (InTiTk.ScK) > Dim";"12/0/53";"";"";"";"DPST-3-7";"Auto"
 ; ;"12072_Korridor_L2 (InTiTk.ScK) > Värde";"12/0/54";"";"";"";"DPST-5-1";"Auto"
 ; ;"12072_Korridor_L2 (InTiTk.ScK) > Status Värde";"12/0/55";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/0/56";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/0/57";"";"";"";"";"Auto"
 ; ;"--";"12/0/58";"";"";"";"";"Auto"
 ; ;"--";"12/0/59";"";"";"";"";"Auto"
 ; ;"-----";"12/0/60";"";"";"";"";"Auto"
 ; ;"10002_Spång 5_L3 (InTiTk.ScK) > T/F";"12/0/61";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 5_L3 (InTiTk.ScK) > Status T/F";"12/0/62";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 5_L3 (InTiTk.ScK) > Dim";"12/0/63";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Spång 5_L3 (InTiTk.ScK) > Värde";"12/0/64";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Spång 5_L3 (InTiTk.ScK) > Status Värde";"12/0/65";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/0/66";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/0/67";"";"";"";"";"Auto"
 ; ;"--";"12/0/68";"";"";"";"";"Auto"
 ; ;"--";"12/0/69";"";"";"";"";"Auto"
 ; ;"-----";"12/0/70";"";"";"";"";"Auto"
 ; ;"10002_Trappa 3_L4 (InTiTk.ScK) > T/F";"12/0/71";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Trappa 3_L4 (InTiTk.ScK) > Status T/F";"12/0/72";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Trappa 3_L4 (InTiTk.ScK) > Dim";"12/0/73";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Trappa 3_L4 (InTiTk.ScK) > Värde";"12/0/74";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Trappa 3_L4 (InTiTk.ScK) > Status Värde";"12/0/75";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/0/76";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/0/77";"";"";"";"";"Auto"
 ; ;"--";"12/0/78";"";"";"";"";"Auto"
 ; ;"--";"12/0/79";"";"";"";"";"Auto"
 ; ;"-----";"12/0/80";"";"";"";"";"Auto"
 ; ;"12002_Korridor_L1 (InTiTk.ScK) > T/F";"12/0/81";"";"";"";"DPST-1-1";"Auto"
 ; ;"12002_Korridor_L1 (InTiTk.ScK) > Status T/F";"12/0/82";"";"";"";"DPST-1-1";"Auto"
 ; ;"12002_Korridor_L1 (InTiTk.ScK) > Dim";"12/0/83";"";"";"";"DPST-3-7";"Auto"
 ; ;"12002_Korridor_L1 (InTiTk.ScK) > Värde";"12/0/84";"";"";"";"DPST-5-1";"Auto"
 ; ;"12002_Korridor_L1 (InTiTk.ScK) > Status Värde";"12/0/85";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/0/86";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/0/87";"";"";"";"";"Auto"
 ; ;"--";"12/0/88";"";"";"";"";"Auto"
 ; ;"--";"12/0/89";"";"";"";"";"Auto"
 ; ;"-----";"12/0/90";"";"";"";"";"Auto"
 ; ;"12075_Korridor_L2 (InTiTk.ScK) > T/F";"12/0/91";"";"";"";"DPST-1-1";"Auto"
 ; ;"12075_Korridor_L2 (InTiTk.ScK) > Status T/F";"12/0/92";"";"";"";"DPST-1-1";"Auto"
 ; ;"12075_Korridor_L2 (InTiTk.ScK) > Dim";"12/0/93";"";"";"";"DPST-3-7";"Auto"
 ; ;"12075_Korridor_L2 (InTiTk.ScK) > Värde";"12/0/94";"";"";"";"DPST-5-1";"Auto"
 ; ;"12075_Korridor_L2 (InTiTk.ScK) > Status Värde";"12/0/95";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/0/96";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/0/97";"";"";"";"";"Auto"
 ; ;"--";"12/0/98";"";"";"";"";"Auto"
 ; ;"--";"12/0/99";"";"";"";"";"Auto"
 ;"Korridorer"; ;"12/1/-";"";"";"";"";"Auto"
 ; ;"--";"12/1/0";"";"";"";"";"Auto"
 ; ;"--";"12/1/1";"";"";"";"";"Auto"
 ; ;"--";"12/1/2";"";"";"";"";"Auto"
 ; ;"--";"12/1/3";"";"";"";"";"Auto"
 ; ;"--";"12/1/4";"";"";"";"";"Auto"
 ; ;"--";"12/1/5";"";"";"";"";"Auto"
 ; ;"--";"12/1/6";"";"";"";"";"Auto"
 ; ;"--";"12/1/7";"";"";"";"";"Auto"
 ; ;"--";"12/1/8";"";"";"";"";"Auto"
 ; ;"--";"12/1/9";"";"";"";"";"Auto"
 ; ;"-----";"12/1/10";"";"";"";"";"Auto"
 ; ;"12003_Entré (InNd.A) > T/F";"12/1/11";"";"";"";"DPST-1-1";"Auto"
 ; ;"12003_Entré (InNd.A) > Status T/F";"12/1/12";"";"";"";"DPST-1-1";"Auto"
 ; ;"12003_Entré (InNd.A) > Dim";"12/1/13";"";"";"";"DPST-3-7";"Auto"
 ; ;"12003_Entré (InNd.A) > Värde";"12/1/14";"";"";"";"DPST-5-1";"Auto"
 ; ;"12003_Entré (InNd.A) > Status Värde";"12/1/15";"";"";"";"DPST-5-1";"Auto"
 ; ;"12003_Entré (InNd.A) > Närvaro";"12/1/16";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/1/17";"";"";"";"";"Auto"
 ; ;"--";"12/1/18";"";"";"";"";"Auto"
 ; ;"--";"12/1/19";"";"";"";"";"Auto"
 ; ;"-----";"12/1/20";"";"";"";"";"Auto"
 ; ;"12062_Garderob (InNd.A) > T/F";"12/1/21";"";"";"";"DPST-1-1";"Auto"
 ; ;"12062_Garderob (InNd.A) > Status T/F";"12/1/22";"";"";"";"DPST-1-1";"Auto"
 ; ;"12062_Garderob (InNd.A) > Dim";"12/1/23";"";"";"";"DPST-3-7";"Auto"
 ; ;"12062_Garderob (InNd.A) > Värde";"12/1/24";"";"";"";"DPST-5-1";"Auto"
 ; ;"12062_Garderob (InNd.A) > Status Värde";"12/1/25";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"12/1/26";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"12/1/27";"";"";"";"";"Auto"
 ; ;"--";"12/1/28";"";"";"";"";"Auto"
 ; ;"--";"12/1/29";"";"";"";"";"Auto"
 ; ;"-----";"12/1/30";"";"";"";"";"Auto"
 ; ;"12004_Korridor (InNd.A) > T/F";"12/1/31";"";"";"";"DPST-1-1";"Auto"
 ; ;"12004_Korridor (InNd.A) > Status T/F";"12/1/32";"";"";"";"DPST-1-1";"Auto"
 ; ;"12004_Korridor (InNd.A) > Dim";"12/1/33";"";"";"";"DPST-3-7";"Auto"
